學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
110,私立,一般大學,1048,亞洲大學,09231048,社會工作學系,日間,學士班(含四技),100,0,100,2,100.00,1.亞洲大學社會工作學系秉承學校「健康、關懷、創新、卓越」辦學理念，規劃符合社會發展趨勢與就業競爭力之專業課程，培育社會工作專業人才，以滿足各級政府社會局、勞工局、社福機構、公私立醫院、療養機構等龐大的社工員、社工師之人力需求。2.「健康社工‧活力專業」是我們的標竿，本系課程多元創新，教學方法活潑，如紀錄片拍攝之影像關懷、社會實踐工作坊、戲劇說故事工作坊、原住民與新移民之關懷與培力課程、拓展世界角落與創建生命驚喜的海外學習與服務等。3.亞洲大學社會工作學系因應社會變遷與時代需求，培育具有溫暖、同理、真誠信念，與專業知能、創新活力的社工實務人才。,http://sw.asia.edu.tw/
110,私立,一般大學,1048,亞洲大學,10151049,休閒與遊憩管理學系,日間,學士班(含四技),100,0,96,0,96.00,1.發展特色：本系特色主要在融合觀光、旅遊、餐旅、休閒等四大產業經營管理之專業知識，賦予學生人文素養、工作熱忱及解決問題的能力。教學上以學用合一為宗旨，透過模組化的課程設計，讓學生「充實學理」、「證照取得」、「職能提昇」的學習目標同步完成。並具備專業、服務、品德、關懷之優良素質。2.課程規畫：專業整合：規劃「餐旅事業管理」、「旅遊事業管理」二個學程，授課內容除結合現地實習與移地教學的模式提升學生之本領域學能外，更規劃實作制度及附設實習機構，強化學生的實務經驗。3.國際化學習：本系學生可以透過海外實習、國際學生交換、國際教師客座教學、舉辦國際研討會等機會培養國際化之宏觀視野。4.創新教學：本系教師之課堂教學除傳統講授之外，更融入多元休憩教學空間、活動發想、一分鐘回饋、腦力激盪等，經由創意環境建構，學生參與對話，引發學生知識創新的開放式教學模式。,http://leisure.asia.edu.tw/bin/home.php
110,私立,一般大學,1049,開南大學,02111058,電影與創意媒體學系,日間,學士班(含四技),82,0,54,4,67.44,本學系是全臺唯一與歐美同步整合的電影與創意媒體教育機構，在文化本質與美學架構養成下，我們讓學生著重在：1. 強調故事理論與技巧；2. 跨數位媒體多元平臺之應用；3. 將創意由構思、設計、媒材使用、創製到行銷，體現於一整合型的教育機構。 本系規劃結合人文、藝術、影像技術與系統整合與管理三大重點方向，以期能讓學生透過藝術化與科技化的高等教育，進而充分體驗、發揮人文藝術與科技互動之精神此外，本系亦加強與產業界的合作關係，透過與專業人士的互動，諸如紀錄片製作、創意廣告與微電影短片拍製、互動視覺設計等，以提升學生實務之專業技能。,https://fcm.knu.edu.tw/
110,私立,一般大學,1049,開南大學,02311006,應用英語學系,日間,學士班(含四技),50,0,39,1,78.43,本系秉持「掌握英語，擁抱世界」理念，培育聽說讀寫譯之學術與實務並重人才，鼓勵輔系或雙主修，增強第二專長與第二外語，培養職場優勢。  一、 課程設計重應用：英語教學與英語商務應用兩大模組，符合就業需求。  二、 教師教學重成效：每學期學習成就評量輔導、師資豐富且多元、生師比低、達到最佳學習效果。  三、 國際交流重英語：與各國簽有166所姊妹校，鼓勵學生出國長短期交換，提升國際移動力。  四、 實習儲備競爭力：與機場、航空公司、貿易公司和英語教育機構等單位簽有實習合約，銜接就業。  五、 學碩士五年一貫：大學四年加碩士一年課程，五年完成兩學位。  六、 雙聯學制兩校拿：與美國州立威斯康辛大學雷河分校合作，大學部(2+2)、碩士班(1+1)，畢業可獲兩校學位。,https://ae.knu.edu.tw/
110,私立,一般大學,1049,開南大學,02311008,應用日語學系,日間,學士班(含四技),110,0,105,0,95.45,1.日本交流名列前茅，日本姊妹校50餘所，一年期交換留日生120名，具N3者可獲推甄派遣，姊妹校學雜費免繳。  2.國公立頂尖姊妹校交換教師支援教學與教師全天課輔，就讀本校應用日語學系主修日語，輔修韓英語。  3.具N2日語，開南大學就讀2年，可推甄至日本姐妹校國立富山大學就讀2年，取開南與富山大學雙學位。,https://aj.knu.edu.tw/
110,私立,一般大學,1049,開南大學,02323004,應用華語學系,日間,學士班(含四技),0,0,0,58,100.00,「應用華語學系」旨在培養學生中文能力，致力於學生華語能力之養成，著重華語應用之訓練，培育學生成為與世界接軌之管理幹部、翻譯人才，亦以培養學生未來成為華語教師為目標。,https://tcsl.knu.edu.tw/index.php
110,私立,一般大學,1049,開南大學,03213003,資訊傳播學系,日間,學士班(含四技),50,0,44,0,88.00,"個案分組教學 學習成效佳 核心專業課程 提升就業實力  資訊傳播學系是因應數位時代所發展而成的新興科系,  透過文字、聲音、圖畫、影像,所「匯流」多元變化的資訊形式,再藉著「新媒體」進行傳播,達成功效。  本系橫跨資訊科技、傳播媒體與影視設計等三個領域的  面向;「廣度整合實作」是資訊傳播學系多元化與跨領域的教學本質,在結合社會發展及產業脈動的學習環境下,讓學生畢業後有寬廣工作選擇,除了大家熟悉的傳播媒體產業之外,影視拍攝剪輯與後製、動畫遊戲、平面設計及其他資訊行銷產業,都是資訊傳播人才發光發熱的領域。",https://ic.knu.edu.tw/app/index.php
110,私立,一般大學,1049,開南大學,04131016,國際企業學系,日間,學士班(含四技),47,0,42,2,89.80,1師資決定品質我們有最多的優良教師    2國際企業管理模組銀行、外商、兩岸人才養成、國際航空服務模組航務地勤空勤機師養成、日本企業管理模組日商日語人才養成、國際流行時尚行銷管理模組時尚產業婚禮顧問人才養成    3美國日本韓國歐洲澳洲中國大陸海外留學機會，日本姊妹校46所，只繳開南學費免繳姊妹校學費，並提供日本大學雙聯學制機會    4提供國企獨家獎學金，每學期發放40~50名，目前已發放485萬元    5輔導學生考照補助報名費，已有1450位考取國際證照。    6創造國際環境，與日本東南亞外籍生共同學習    7畢業即就業，就業百分百!大四可至中信金銀行、機場、航空公司、移民署等產學實習，未來可從事兩岸貿易、外商、銀行、航空事務工作,http://knib.knu.edu.tw/
110,私立,一般大學,1049,開南大學,04131017,企業與創業管理學系,日間,學士班(含四技),50,0,42,1,84.31,1.全國首先將創業技能納入培育目標之學系，鎖定企業就業、中小企業創業兩大培育方向。  2.專任教師均具博士學位，學經歷豐富，師資陣容極為堅強。  3.重視高價值證照的輔導，設有證照輔導讀書會，輔導成果豐碩。  4.專業課程實務化及活動化，推動個案式教學與活動式教學，如創業個案競賽、企業參訪等，以培養學生分析判斷與表達能力。  5.專任教師產業經驗豐富，教學上並納入多位業界師資，建立產學平台，提供學生實習機會，讓實習課程與企業的需求緊密結合，累積學生工作實務經驗。,https://reurl.cc/EzolLR
110,私立,一般大學,1049,開南大學,04211011,法律學系,日間,學士班(含四技),105,0,100,1,95.28,法政公職搖籃，律師、司法官、公務人員的跳板；輕鬆考取地政士、不動產經紀人等證照。本系除基礎法學與其他學校 法律系相同外，尚包含三種他校所無的課程，一類是土地法、土地稅法、土地登記規則等土地相關課程，這是為了要讓學 生考選地政士或不動產經紀人等證照所設，本系歷年均有學生考上不動產經紀人及地政士;另一類是見習及實習等作中學課 程，這類課程可以讓學生畢業後立即到各公私立機構擔任法務等工作;第三類是規劃20個自由選修的學分，可以讓學生依興 趣選修本系或他系課程，本系即有畢業生利用此學分於畢業前考上記帳士。是故，本系除鼓勵學生考司法官、律師及公務 人員外，尚鼓勵學生選考其他種類之證照或逕行擔任法務人員。,https://law.knu.edu.tw/p/412-1008-3667.php?Lang=zh-tw
110,私立,一般大學,1049,開南大學,05191037,保健營養學系,日間,學士班(含四技),50,0,48,2,96.15,1. 培育營養領域為主，食品領域為輔的專業人才為特色。  2. 從基礎課程培養營養保健、健康飲食規劃、食品科學與食品衛生安全管理的專業知識與技能，並協助同學通過國家營養師及食品技師專門職業及技術人員高等考試。再由進階課程建構學生對營養教育的推廣、營養膳食療養的健康照護與保健食品開發及行銷等專業技能，強調學用合一之學習環境。  3. 培養學生以宏觀角度掌握健康照護產業脈動，並能因應未來保健營養與食品生技產業市場的發展。,https://dnhs.knu.edu.tw/
110,私立,一般大學,1049,開南大學,06121032,資訊管理學系,日間,學士班(含四技),55,0,40,1,73.21,具備全國技術士技能檢定考場及思科網路學苑，校內直接考取專業證照。本系在教學上以教育同學具備管理、資訊技術、服務與創新等能力為宗旨。課程設計著重培養同學基本資訊能力及實務能力，資訊科技應用組以學習資訊技術為主，資訊管理為輔；資訊管理組則以資訊管理為主，資訊技術為輔。本系根據當前教學環境討論最適課規與課綱；學分學程包含軟體工程與管理、雲端計算、資訊工程及資訊運籌與管理學分學程等有助於同學在大學時代培養解決實務問題之能力。教學理念是創新能力必須基於紮實的基礎課程訓練以及啟發式教學，所以課程之設計以培養同學運用基本簡單的工具和知識來處理實務問題。本系創新發展朝向融合三方向進行：NFC、雲端服務以及巨量資料，以期掌握各階段之資訊服務與技術主流。,https://im.knu.edu.tw/
110,私立,一般大學,1049,開南大學,09191026,健康產業管理學系,日間,學士班(含四技),50,0,43,0,86.00,人口老化、預防醫學與再生醫學的興起，讓原本以治療病人為主之醫療照護市場，擴展為需滿足各類民眾之健康產業。相關之保健食品與藥品、疾病檢測、醫療美容品、醫療輔具及休閒或運動醫學等市場亦蓬勃發展，促成健康產業管理人才的高度需求。師資專長涵蓋醫學、藥學、營養學、復健、公共衛生、醫院管理、長期照護、醫療資訊、心理學等層面，故能完整提供在疾病防治與機構管理各層面之理論與實務之教學。專業課程包括生命科學、公共衛生、社會科學、及健康產業管理等知能，並因應數位化時代，強化學生在數位行銷、電子商務、資訊管理、大數據分析等技能。實習機構包括醫院、中央及地方衛生機構、藥妝店、長照機構等，故學生畢業後出路廣且能迅速就。且由於生醫產業受全球化影響很深，故為培育具國際移動力之健康產業管理人才，率先大規模地補助學生至日本進行海外移地教學，並加強國際交流的深度，包括交換學生、雙聯學位、跨國企業實習、與海外實習等。,https://dha.knu.edu.tw/
110,私立,一般大學,1049,開南大學,10131039,觀光與餐飲旅館學系,日間,學士班(含四技),80,0,50,2,63.41,培養觀光餐旅專業管理及實務技術人才，重視服務態度與專業知能養成。教學兼顧觀光旅遊與餐飲旅館兩大重點領域，強調理論與實務之結合。重視學生實務經驗學習與產學合作推動，經由業界參訪印證課堂講授內容，並舉辦專題講座以掌握產業最新發展趨勢。目前已與上百家知名觀光飯店、連鎖餐飲、旅行社、航空公司、遊樂園、渡假村等單位合作，學生實習深獲產業界肯定。注重多元語言學習，使學生於未來職場更具優勢。畢業後可就讀國內外觀光餐旅相關研究所；亦可進入觀光、餐飲、旅館等相關產業任職。,https://kntrh.knu.edu.tw/p/412-1033-349.php?Lang=zh-tw
110,私立,一般大學,1049,開南大學,10152043,休閒事業管理學系,日間,學士班(含四技),42,0,24,0,57.14,本系為北臺灣最優質的休閒事業管理學系，培育休閒服務管理及活動指導人才為教育目標。97､ 103年度均一次通過教育部系所評鑑，9位專任教師皆具博士學位及專業指導能力；與117家知名企業訂定產學合作，就業率達100%。畢業出路：1.輔導考研究所。2公職就業，可到農委會休閒產業科､觀光局､國家風景區任職。3.民間企業，可到主題樂園､旅行社､溫泉渡假飯店､健身中心､休閒運動事業任職。,https://clrm.knu.edu.tw/?Lang=zh-tw
110,私立,一般大學,1049,開南大學,10411062,國際物流與運輸管理學系,日間,學士班(含四技),60,0,28,1,47.54,"「培育具有國際視野及物流航運能力之專業人才。」  本系位於全臺國際運輸之樞紐地位，與相關產業均能以最快速度進行學習及合作，藉由完整課程規劃與實務的體驗，讓本系學生除了擁有專業知識以外，更能成為瞭解市場實務運作的高手，將來得以在業界成為國際化的專業經理人。  本學系以專業的教學、強大的產學合作、大量的國際交換計畫來拓展就學學生視野及競爭力,讓同學成為職場上搶手的人才:   學習國際物流管理、運輸管理相關技能與專業知識。   主動培養就業需要之各類準備與競爭力、培養進修升學最紮實之基礎。   加強外語能力,藉由國際交換生經歷,在不同的文化與環境裡培養領袖氣質與國際化視野。   實務經驗與理論對照學習,理論與實務接軌,無縫銜接職場。",https://lsm.knu.edu.tw/?Lang=zh-tw
110,私立,一般大學,1049,開南大學,10413046,空運管理學系,日間,學士班(含四技),80,0,58,0,72.50,航空運輸是永不退色的產業，也是我國明星行業。本系因應全球航空運 http://air.knu.edu.tw/bin/home.php 輸與觀光旅遊市場的需求，及桃園航空城產業之發展，是航空產業人才 培育的專業學系，畢業校友在空運相關領域表現傑出。特色包含: (1)鄰 近桃園機場地理位置絕佳；(2)空運師資專業完整；(3)課程結合理論與 實務，與未來職涯發展連結；(4)耗資百萬打造模擬客艙教室；(5)結合 業界資源，產學合作(企業參訪與實習)機會豐富；(6) 國內外學術交流合 作頻繁，歐美日韓大陸國際交換生機會多。協助學生具備升學或就業的 競爭優勢與能力。,https://air.knu.edu.tw/
110,私立,一般大學,1050,佛光大學,02123018,產品與媒體設計學系,日間,學士班(含四技),80,1,76,1,96.25,【設計培力學程】【創意商品設計學程】【商業媒體設計學程】佛光大學產品與媒體設計學系的設立，在於整合科技與人文社會藝術教育，培養產品設計與媒體設計之跨領域整合，注重多元設計領域教學訓練，以符合各設計產業需求，並整合科技與人文社會藝術教育，培養具人文素養之優秀設計人才。課程特色部分，除了基礎設計能力的養成課程外，另含括工業設計、交通工具設計、視覺包裝設計、動態媒體設計等多元學程學習，亦培養學生具備行銷企劃與設計創意整合能力、跨產業跨媒體的溝通設計力、以及行銷整合設計力的人才，並積極參與國際設計交流、產學合作，並推動作品參展，讓同學隨時隨地接受最新的創意刺激。綜觀未來就業市場，若擅長產品設計，可投身文創、科技及交通產業擔任產品開發、視覺、商品設計或企劃等等；若擅長電腦媒體設計，則可從事動畫產業、電視節目後製、遊戲設計、網頁設計。,http://pmd.fgu.edu.tw/main.php
110,私立,一般大學,1050,佛光大學,02211010,佛教學系,日間,學士班(含四技),26,0,19,6,78.13,1.著重全人教育，藉由雲水書院教育及行門課程，共住共食共學的學習模式，培養團隊合作與溝通能力，創造成功關鍵的EQ能力與領導力。2.每學年最高可領取十萬元獎學金(最多可領四年)，空間獨立設備新穎，有佛教學系專屬的禪堂、圖書館等。3.師資豐富多元，兼顧理論與實用；重視對佛教基本精神與思想的掌握，並強調其在現代的應用。學生來自世界多國，與來自不同文化背景的同學一起學習。4.輔以豐富的實習內容，如在人間衛視、佛陀紀念館、編藏處的訓練，深入了解佛教文化，創造多元的就業機會。畢業後可以從事佛教編輯、經營管理等工作。5.佛教專業學程結合其他院、系的學程，在人文底蘊下，培育多元跨域的競爭人才，充分面對A.I.時代的挑戰。6.可利用學校國際合作管道，到中國大陸、美國、日本、韓國做一學期或一學年的交學習；也可以利用2+2雙學位計畫，兩年在佛光，兩年到西來，在四年內取得佛光大學與美國西來大學雙學位。,http://buddhist.fgu.edu.tw/intro/super_pages.php?ID=intro1
110,私立,一般大學,1050,佛光大學,02221011,歷史學系,日間,學士班(含四技),36,0,28,0,77.78,面對全球化的競爭，歐盟對未來青年所具有的核心八大指標中，「文化表述力」尤為關鍵，而此項能力當然是要奠基於歷史學。本系相較於他校歷史學系不同之處在於我們重視傳統史學經典研究，並開發圖像、電影、戲劇、音樂與歷史之系列課程，強調歷史學科文化、藝術、與實作面向，透過執行文化部計畫和進行各項產學合作。本系「核心學程」及「史學經典與圖像學程」，藉由全面性學程化的課程設計，讓學生們培養基礎歷史知識、歷史寫作及表達能力、具備圖文專史之運用和分析、藝術與文化資產之認知。國際化師資，國際研討會、國際交流、國際交換生，讓學生學習獨立思維、研究、編撰、應用等專業能力，未來可從事公、教、研究單位、文史工作等相關工作。或可選擇專業文史研究機構與歷史作家、出版業與影視平面文案專業人員、美術館、藝廊、文化觀光專業導遊等相關工作。,http://history.fgu.edu.tw/
110,私立,一般大學,1050,佛光大學,02299015,文化資產與創意學系,日間,學士班(含四技),36,0,23,0,63.89,文化是國家關鍵軟實力之一，文化資產、文化創意及文化觀光更是全世界矚目並全力發展的產業，也是強調多元能力的一個領域。因此，本系師資專業領域多元，包含：文創產業、文化資產、博物館與策展、文化觀光、社區營造與地方創生、人類學、考古學、養生、音樂與建築，據以規劃文化資產創意運用與經營的兩個學程－文創內容開發與創新學程、文創產業實務學程，兼融基礎理論認識與職場實務能力，以培養具有跨域整合能力的文創產業人才。  本系學生畢業後，除可繼續升學或投入文化行政相關公職外，相關出路有：文創產業經營、文創產品設計、博物館經營與策展、文化觀光（文化遊程設計師、高階導覽員）、地方知識學講師、地方創生與社區規劃師、文化節慶活動規劃與執行等就業場域。,https://car.fgu.edu.tw/
110,私立,一般大學,1050,佛光大學,02311007,外國語文學系,日間,學士班(含四技),54,0,29,1,54.55,【外語跨域應用學程】【外語實務學程】本系集合英語系、外語系及英美文學系的優點，幫助學生統整其英語讀、寫、聽、說的能力，運用靈活多樣化的課程，幫助學生透過外國文學，理解外國文化內涵，並鼓勵學生發展第二外語（法語、日語、韓語）基礎能力，以達到國際職場、文化之間的正面交流。為達成「培育英語專業人才」、「培養第二外語學習興趣」、「拓展外國文學、文化視野，提昇人文素養」、「強化外語專業領域之訓練」等教育目標，本系除了有加強學生英語能力以及培養學生了解外國文學文化的核心課程之外，並提供學生以進階學習為目的的「外語跨域應用」學程與「外語實務」學程，期能以熟練的外語參與跨領域溝通與對話、表達其對不同文化的個人觀點與想法，並培養專業應用能力。在職涯發展上，不論是從事外語相關產業，或進行外文學術深造，都有發展空間。,http://flc.fgu.edu.tw/
110,私立,一般大學,1050,佛光大學,02322006,中國文學與應用學系,日間,學士班(含四技),36,0,24,1,67.57,本系教學以「文學與文化」為發展方向，培育學生成為具有文學視野，充滿創意思考的「文化行銷」專業人才。本系實行課程模組化，規劃核心學程及專業應用學程，更進一步整合創新領域，培養同學「學以致用」的職場能力，期使同學才能兼備，進入數位、行銷、策展、企劃等產業，以因應國家發展人力需求。,http://literary.fgu.edu.tw/
110,私立,一般大學,1050,佛光大學,03111020,應用經濟學系,日間,學士班(含四技),50,0,44,0,88.00,全球化的巨浪，早已將世界的產業發展，帶到一個沒有疆界區隔的局勢；社會各部門無不將「經濟效率的策略思維」，視為追求永續發展的不二活路。而詭譎的全球經濟演變，更隨時牽引著個人財富與企業價值的波動。本系學士班是為社會培育「兼具經貿思維與國際化視野」及「具備經濟思維之財務金融實作」之專才為目標。是故，本系的教育理念乃以經濟理論為體，跨領域、實作與國際化為用，著重課堂、課程以及專題實作訓練，且強調就業接軌的企業實習及國際移動能力。在經濟學領域核心課程基礎下，學生修業可自由選擇往「財務金融」與「國際商務」等領域為專攻。此外，為了擴充專業能力的多元性，本系亦鼓勵在學程化制度下依興趣跨系，乃至跨院的培育專長，期望建立一個「以實作為導向之自由學風、快樂學系」，讓學生帶著滿滿的自信與專業，追求自我生涯發展的成功。,https://economy.fgu.edu.tw/zh_tw/about/intro1
110,私立,一般大學,1050,佛光大學,03131024,心理學系,日間,學士班(含四技),50,0,50,3,100.00,人人有個神奇的心智，靠著它工作、學習、賺錢或濟世，也因它而有了夢想或困惑。當它出問題時，便可能頹廢、莽撞、惹禍，乃至於罹患精神疾病。心理學是研究這個心智的科學，掌握心理學知識，就像掌握了人生之鑰。因此，心理學的應用極廣，企業人事部門、廣告業、產品設計、人因工程、教育界、輔導機構、精神醫療機構，都有心理學的用武之地。本系以提供扎實的基礎學理教育為宗旨，以便為學生奠立良好的專業發展基礎。為達成此一目標，本系禮聘優秀學者，設置高水準實驗室，精心設計課程，並透過密切的師生互動，建立優良的學風。這一切都等著有緣人來親身經歷。本系選修學程設有【心理學基礎理論及方法學程】、【社會、教育及工商心理學學程】及【認知、臨床及神經科學學程】。,https://psychology.fgu.edu.tw/
110,私立,一般大學,1050,佛光大學,03141023,未來與樂活產業學系,日間,學士班(含四技),40,0,32,0,80.00,【永續創新學程】【整合健康學程】面對全球化的挑戰，提昇國家競爭力已成為各國政府的當務之急，因此必須要有效地掌握未來趨勢，預先思考未來不同情境的發展可能，前瞻未來、創造更理想的樂活社會。本系以未來學、樂活學及生命學為學理基礎，積極倡導及推廣樂活新知並設計相關課程，以陶養學生具備前瞻思維與創新規劃的未來能力。樂活概念包含健康與永續兩大主軸，本系據此發展：健康促進、輔助療癒、樂活旅遊及養生照護等四大專業領域，一方面符合全球性發展趨勢，另一方面培育未來樂活專業人才。學生畢業後可以擔任政府或產業界的趨勢預測、民調、企劃、人力資源顧問；或是進入樂活相關產業，例如：觀光休閒旅遊規劃設計師、健康管理師、生物能檢測分析師…等。未來與樂活產業學系，讓你創造自己的未來！,https://future.fgu.edu.tw/
110,私立,一般大學,1050,佛光大學,03141035,社會學暨社會工作學系,日間,學士班(含四技),54,0,45,0,83.33,本系旨在培育具社會關懷及社會學思辨能力之專業人才，課程規劃重視學生觀察社會現象、分析社會問題的能力； 並結合社會工作專業知識與實習課程，培育合格的社會工作專業人員。未來可從事社會工作、或應用於政府部門、 非營利組織或社會企業等場域。歡迎喜愛分析思考或具有服務熱忱的學生加入本系。其他相關資訊歡迎來電洽詢03-9871000 轉 23401。,https://social.fgu.edu.tw/
110,私立,一般大學,1050,佛光大學,03211028,傳播學系,日間,學士班(含四技),84,0,64,0,76.19,【創意傳播學程】【行銷傳播學程】【流行音樂傳播學程】本系是國內第一個傳播學群中採用多元專業學程教學的學系，提供學生精彩豐富的專業課程，讓學生全方位優質學習。本系分三組招生：1.「數位媒體組」（原媒體傳播組）以「創意傳播」為核心，強調媒介匯流時代創新傳播的重要性，課程理論與實務並重、傳媒及新媒體並進；2.「廣告公關組」，則以「行銷傳播」為核心，強調網路及行動媒體時代數位行銷的重要性，亦著重於多媒體整合行銷技能之培養；3.「流行音樂傳播組」，為全台各大學第一所流行音樂傳播招生分組，最能掌握當前台灣文創發展需要，以「流行音樂傳播」為核心，建構流行音樂產業中有關媒體內容、活動策展、以及企劃行銷等各個面向的知識與技能。本系學生畢業後除可選擇國內外進修碩士學位，就業職場更涵蓋大眾傳媒、網路新媒體、廣告行銷產業以及流行音樂相關產業，出路相當寬廣。,https://communication.fgu.edu.tw/
110,私立,一般大學,1050,佛光大學,04131030,管理學系,日間,學士班(含四技),62,0,44,1,71.43,【行銷創業學程】【觀光旅遊學程】本系致力於培養未來企業機構的領導人才，成為孕育服務業兼具人文素養、嫻熟管理知識專業人才之系所。1. 經營管理組：著重於組織營運管理所需的專業知識與能力，使同學具備敏銳思考力與積極執行力，成為企業營運管理的專業經理人才。2. 行銷與創業組：著重於行銷管理與開創新事業所需的專業知能，使同學具備有效溝通力與創業家精神，成為企業管理的明日之星。3.休閒事業管理組:著重於休閒產業所需的專業知識與能力，使同學具備產業經營能力與就業能力，成為企業營運管理的明日之星。除了理論傳授，本系強調實務與理論並重，提供實習機會讓學生們達到「做中學、學中做」的境界。更結合課程編製「證照地圖」，供學生對於未來之學習歷程能有所認識與準備，並透過相關課程及講座之舉辦，協助同學取得一系列專業證照。,https://management.fgu.edu.tw/zh_tw/undergraduate
110,私立,一般大學,1050,佛光大學,04134025,公共事務學系,日間,學士班(含四技),62,0,46,0,74.19,本系學士班分為「行政管理」以及「國際與兩岸事務」兩組，配合本校實施之課程模組化，特規劃「行政管理學程」、「國際與兩岸事務學程」兩個專業學程，以及社科院跨領域「社會創新與治理學程」。行管組教學兼具人文與社會、理論與實務以及跨領域學科的特色，旨在培養學生成為政府、私人企業及非營利組織優秀行政管理人才。經輔導後，本系學生畢業之升學、公職考試或就業皆能得心應手，歡迎有志從事政策與行政管理的同學加入我們的行列。國際組為因應全球化趨勢及兩岸關係發展，並配合政府新南向政策，利用海外三習（企業實習、短期見習、交換學習）的機會進行國際交流，以拓展學生實務經驗。同時也鼓勵同學前往大陸地區進行交換學習，親身體驗兩岸文化之差異。主要培育政府行政部門、跨國公司和非營利組織所需，以及大型企業與兩岸台商溝通談判、危機管理、國際貿易、政策行銷與公關活動等專業人才，歡迎有志從事國際與兩岸事務的同學加入我們的行列。,https://public.fgu.edu.tw/
110,私立,一般大學,1050,佛光大學,06134032,資訊應用學系,日間,學士班(含四技),69,0,57,1,82.86,隨著4G、5G時代的來臨，資訊應用已成為各行各業提升競爭力的重要利器，選擇本系就等同於在未來就業市場上搶占先機，本系現有資訊系統與智慧應用組、網路與多媒體組、動畫與數位內容組及數位遊戲開發組，全是目前就業市場上最夯的重要人才。教學上除了資訊專業知能的培育外，更注重品德教育與團隊合作能力的孕育，課程的設計方面，融合了自然科學與社會科學，真正達到科文共裕的創新應用，因此學生的創意佳，特別是在以創意為基礎的行動創新應用領域表現優異，頗獲業界肯定。,https://www.ai.fgu.edu.tw/
110,私立,一般大學,1050,佛光大學,10131036,健康與創意蔬食產業學系,日間,學士班(含四技),46,0,43,8,94.44,【健康蔬食創新研發學程】【餐飲服務與經營管理學程】1. 健康蔬食已成趨勢，無國界蔬食領導潮流。現代人對環境保護及健康養生意識的提升，蔬食人口快速成長，不僅為中高齡者的首選，亦蔚為年輕人的風尚，估計目前全球素食人口約五億人。本系教學強調「做中學」的實務教學，學生除了透過課堂學習奠定健康養生與經營管理等專業理論基礎外，並藉由餐飲服務、吧檯實務、中餐廚藝、西餐廚藝、烘焙廚藝、校內外實習與海外實習等實務操作課程，以及經由學生舉辦活動、參與競賽、企業參訪、業界教師合授、實務專題製作等方式，提升學生專業技術與實務能力。2.畢業保證就業，就業百分百：本系結合佛光山全球資源，提供學生優質的就業與實習機會。學生除了可以進入國際觀光旅館、連鎖餐廳、主題餐廳等餐旅機構實習與就業，佛光山滴水坊餐廳遍布國內與全球五大洲，本系校外實習可至國內與海外滴水坊實習，海外滴水坊並安排學生住宿，提供學生安全的海外實習機會。,https://vegetarian.fgu.edu.tw/
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02111046,漫畫系,日間,學士班(含四技),86,0,84,8,97.87,一、 學制與報考資格：四年制(高中職畢) 二、 系所特色：本系以培育「漫畫相關領域之專業人才」為目標，課程涵蓋「漫畫」、「遊戲美術」與「公仔模型」等三大領域，以扎實的漫畫基礎繪畫能力結合現代數位科技應用，培養學生美學與創作兼具之專業技能。本系積極辦理國內外大師講座、研習及參訪，並鼓勵學生進行短期海外交換學生與國際交流，以達國際化視野及競爭力。具備以下特質學生非常適合就讀本系:  (1)喜愛漫畫、插畫、遊戲美術、公仔等領域且具有熱忱的學生。  (2)對視覺藝術美學具有涵養及潛力的學生。,https://comic.tut.edu.tw
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02112012,視覺傳達設計系,日間,學士班(含四技),130,0,120,2,92.42,一、教育目標： 1.發展多元化之創意設計產業。2.培植具備創新、研發、設計及行銷、經營、管理就業力之人才。3.培養兼具藝術性、創造性、科技性之視覺傳達設計專業人才。二、課程規劃 ： 分「數位設計」、「包裝設計」暨「圖文設計」三大模組，融入「設計廣告行銷管理」與「應用設計創新科技」的核心能力，再藉由實習體驗之產業學習，強化學生數位設計與工藝技術之專業知能與就業競爭力。,https://vcd.tut.edu.tw/p/412-1068-975.php?Lang=zh-tw
